"","rumination_measure","rumination_intensity"
"137","mean_state_rumination",-0.311469472590234
"138","state_rumination",-0.251250285919689
"139","trait_rumination",-0.0705327591520655
"140","mean_state_rumination",-0.346167300423963
"141","state_rumination",-0.324256872999082
"142","trait_rumination",-0.181959336290862
"143","mean_state_rumination",-0.268964081657046
"144","state_rumination",-0.320789947317278
"145","trait_rumination",-0.0881286255616503
"146","mean_state_rumination",-0.415941313589436
"147","state_rumination",-0.270922453283312
"148","trait_rumination",-0.161718537336908
"149","mean_state_rumination",-0.329810999748917
"150","state_rumination",-0.299882913051908
"151","trait_rumination",-0.193336700792918
"152","mean_state_rumination",-0.359694305551557
"153","state_rumination",-0.283859736166882
"154","trait_rumination",-0.281203850765489
"155","mean_state_rumination",-0.313629950514266
"156","state_rumination",-0.257246419343451
"157","trait_rumination",-0.0854177700062152
"158","mean_state_rumination",-0.279047263629534
"159","state_rumination",-0.270538780461834
"160","trait_rumination",-0.226205902801108
"161","mean_state_rumination",-0.176344862120947
"162","state_rumination",-0.258790726681963
"163","trait_rumination",-0.246232078000447
"164","mean_state_rumination",-0.242468995175134
"165","state_rumination",-0.26689854461469
"166","trait_rumination",-0.130863866221804
"167","mean_state_rumination",-0.228517347239187
"168","state_rumination",-0.306775639765568
"169","trait_rumination",-0.014793085270147
"170","mean_state_rumination",-0.304787855624307
"171","state_rumination",-0.318155056740699
"172","trait_rumination",-0.189752796183575
"173","mean_state_rumination",-0.313886496196801
"174","state_rumination",-0.280575444735768
"175","trait_rumination",-0.178958831457316
"176","mean_state_rumination",-0.224741121976146
"177","state_rumination",-0.280492501318321
"178","trait_rumination",-0.0722085805997684
"179","mean_state_rumination",-0.351552733273434
"180","state_rumination",-0.300326378521262
"181","trait_rumination",-0.00115988472090867
"182","mean_state_rumination",-0.427279790656779
"183","state_rumination",-0.265203831307453
"184","trait_rumination",-0.173357288994219
"185","mean_state_rumination",-0.231344472384862
"186","state_rumination",-0.303229592539012
"187","trait_rumination",-0.107161830612846
"188","mean_state_rumination",-0.348514261058932
"189","state_rumination",-0.324357739312399
"190","trait_rumination",-0.145847352044893
"191","mean_state_rumination",-0.295642064959563
"192","state_rumination",-0.273022516774116
"193","trait_rumination",-0.146386298819893
"194","mean_state_rumination",-0.395017368072182
"195","state_rumination",-0.284336313651921
"196","trait_rumination",-0.147501361706217
"197","mean_state_rumination",-0.298660751530057
"198","state_rumination",-0.308634555863807
"199","trait_rumination",-0.235680418504157
"200","mean_state_rumination",-0.322940317679077
"201","state_rumination",-0.316246058875284
"202","trait_rumination",-0.17835048892983
"203","mean_state_rumination",-0.327861104954811
"204","state_rumination",-0.289569497868574
"205","trait_rumination",-0.0567603115652764
"206","mean_state_rumination",-0.273633360514509
"207","state_rumination",-0.296423262164409
"208","trait_rumination",-0.161079981504609
"209","mean_state_rumination",-0.434472075708393
"210","state_rumination",-0.258178807262168
"211","trait_rumination",-0.111837135183831
"212","mean_state_rumination",-0.280006079641524
"213","state_rumination",-0.304451802776985
"214","trait_rumination",-0.206641733787132
"215","mean_state_rumination",-0.29307468263842
"216","state_rumination",-0.282047912624173
"217","trait_rumination",-0.241852087765064
"218","mean_state_rumination",-0.312790450735387
"219","state_rumination",-0.296388238249857
"220","trait_rumination",-0.249959728248367
"221","mean_state_rumination",-0.271477322377726
"222","state_rumination",-0.289301105251934
"223","trait_rumination",-0.118231085525194
"224","mean_state_rumination",-0.447607324452434
"225","state_rumination",-0.306517856054317
"226","trait_rumination",-0.184285577338601
"227","mean_state_rumination",-0.298293139051878
"228","state_rumination",-0.25798388075343
"229","trait_rumination",-0.14249165358338
"230","mean_state_rumination",-0.233880491735488
"231","state_rumination",-0.301246028427652
"232","trait_rumination",-0.173746899171886
"233","mean_state_rumination",-0.352952932247945
"234","state_rumination",-0.253572675414776
"235","trait_rumination",-0.168915024842418
"236","mean_state_rumination",-0.284361617942808
"237","state_rumination",-0.263640049553761
"238","trait_rumination",-0.100914915953794
"239","mean_state_rumination",-0.265782291289153
"240","state_rumination",-0.278417961333353
"241","trait_rumination",-0.158199197839358
"242","mean_state_rumination",-0.428432842798516
"243","state_rumination",-0.278215242624192
"244","trait_rumination",-0.0449401466216397
"245","mean_state_rumination",-0.277731090519131
"246","state_rumination",-0.280060916186325
"247","trait_rumination",-0.0806316592715506
"248","mean_state_rumination",-0.270825841907899
"249","state_rumination",-0.290769046164599
"250","trait_rumination",-0.121731296844022
"251","mean_state_rumination",-0.253196007579592
"252","state_rumination",-0.301394746299175
"253","trait_rumination",-0.047946385788857
"254","mean_state_rumination",-0.35714532441451
"255","state_rumination",-0.321305958029234
"256","trait_rumination",-0.121948869508627
"257","mean_state_rumination",-0.329376995169992
"258","state_rumination",-0.297613471654427
"259","trait_rumination",-0.174945522794234
"260","mean_state_rumination",-0.288423434219168
"261","state_rumination",-0.284994746977128
"262","trait_rumination",-0.223149707284366
"263","mean_state_rumination",-0.336035870423276
"264","state_rumination",-0.259959064752253
"265","trait_rumination",-0.096810145411177
"266","mean_state_rumination",-0.210844194176631
"267","state_rumination",-0.326257769287379
"268","trait_rumination",-0.116248258267007
"269","mean_state_rumination",-0.266323859691154
"270","state_rumination",-0.288775295448272
"271","trait_rumination",-0.117614055739589
"272","mean_state_rumination",-0.350755816332692
"273","state_rumination",-0.30072032219553
"274","trait_rumination",-0.176933702683385
"275","mean_state_rumination",-0.238821807861962
"276","state_rumination",-0.309653320522062
"277","trait_rumination",-0.101093092543485
"278","mean_state_rumination",-0.30261769496397
"279","state_rumination",-0.277145932051045
"280","trait_rumination",-0.234744469018261
"281","mean_state_rumination",-0.291124204366439
"282","state_rumination",-0.301492842928201
"283","trait_rumination",-0.0531294268831819
"284","mean_state_rumination",-0.35363545150786
"285","state_rumination",-0.316630621078574
"286","trait_rumination",-0.128622410008037
"287","mean_state_rumination",-0.24427546481893
"288","state_rumination",-0.285086217011954
"289","trait_rumination",-0.18998331458298
"290","mean_state_rumination",-0.294199951607608
"291","state_rumination",-0.314160876024991
"292","trait_rumination",-0.127825349706101
"293","mean_state_rumination",-0.256505500834156
"294","state_rumination",-0.334635958587175
"295","trait_rumination",-0.148949641183511
"296","mean_state_rumination",-0.228768967722615
"297","state_rumination",-0.295190587468902
"298","trait_rumination",-0.142178876566314
"299","mean_state_rumination",-0.300440382142889
"300","state_rumination",-0.276366537212384
"301","trait_rumination",-0.141141824672795
"302","mean_state_rumination",-0.334272037209639
"303","state_rumination",-0.281571356248428
"304","trait_rumination",-0.17096389198641
"305","mean_state_rumination",-0.231585541526633
"306","state_rumination",-0.287560838447225
"307","trait_rumination",-0.238917472393531
"308","mean_state_rumination",-0.23697588610721
"309","state_rumination",-0.283322975411082
"310","trait_rumination",-0.224203646564037
"311","mean_state_rumination",-0.362843159710532
"312","state_rumination",-0.282618545915173
"313","trait_rumination",-0.143630312174053
"314","mean_state_rumination",-0.341476023121454
"315","state_rumination",-0.322376119447075
"316","trait_rumination",-0.231188176873255
"317","mean_state_rumination",-0.339534751624645
"318","state_rumination",-0.2864612478905
"319","trait_rumination",-0.226450334071081
"320","mean_state_rumination",-0.282819087933291
"321","state_rumination",-0.304933328944381
"322","trait_rumination",-0.152082790731136
"323","mean_state_rumination",-0.261596385225907
"324","state_rumination",-0.279597756768594
"325","trait_rumination",-0.222400360093352
"326","mean_state_rumination",-0.343989355932436
"327","state_rumination",-0.262732133251233
"328","trait_rumination",-0.128196895401579
"329","mean_state_rumination",-0.264824872106288
"330","state_rumination",-0.291010326295896
"331","trait_rumination",-0.168461545234945
"332","mean_state_rumination",-0.276089324467476
"333","state_rumination",-0.305711928364594
"334","trait_rumination",-0.126255443551049
"335","mean_state_rumination",-0.251853747833216
"336","state_rumination",-0.289681339562958
"337","trait_rumination",-0.135640459894049
"338","mean_state_rumination",-0.345507811342043
"339","state_rumination",-0.283104934701978
"340","trait_rumination",-0.209117149111362
"341","mean_state_rumination",-0.294167793792569
"342","state_rumination",-0.283714697351298
"343","trait_rumination",-0.178807421515287
"344","mean_state_rumination",-0.289415049845308
"345","state_rumination",-0.29635980152164
"346","trait_rumination",-0.119917727473421
"347","mean_state_rumination",-0.227085489738902
"348","state_rumination",-0.304970079183151
"349","trait_rumination",-0.157273261690988
"350","mean_state_rumination",-0.315139622791905
"351","state_rumination",-0.299118657420313
"352","trait_rumination",-0.0955254269519625
"353","mean_state_rumination",-0.271747399795624
"354","state_rumination",-0.280593399608099
"355","trait_rumination",-0.233185189308996
"356","mean_state_rumination",-0.23606199951154
"357","state_rumination",-0.258232733226625
"358","trait_rumination",-0.105816818089591
"359","mean_state_rumination",-0.27565247715316
"360","state_rumination",-0.280511953668828
"361","trait_rumination",-0.273116848204949
"362","mean_state_rumination",-0.26167032659571
"363","state_rumination",-0.306205488981847
"364","trait_rumination",-0.216227514680583
"365","mean_state_rumination",-0.18781243581364
"366","state_rumination",-0.283350830899099
"367","trait_rumination",-0.154382998612881
"368","mean_state_rumination",-0.292433158504565
"369","state_rumination",-0.276255840733199
"370","trait_rumination",-0.170401632867109
"371","mean_state_rumination",-0.249515357985747
"372","state_rumination",-0.278621774478873
"373","trait_rumination",-0.15962780257176
"374","mean_state_rumination",-0.334234392070397
"375","state_rumination",-0.283462403962739
"376","trait_rumination",-0.181980085647679
"377","mean_state_rumination",-0.300717882980893
"378","state_rumination",-0.276168239482749
"379","trait_rumination",-0.277254125556441
"380","mean_state_rumination",-0.29995467243732
"381","state_rumination",-0.26418881497532
"382","trait_rumination",-0.199473754966805
"383","mean_state_rumination",-0.298226753705088
"384","state_rumination",-0.264610150197344
"385","trait_rumination",-0.138640623643355
"386","mean_state_rumination",-0.213722855093672
"387","state_rumination",-0.300796524872942
"388","trait_rumination",-0.109353791059775
"389","mean_state_rumination",-0.313966933479478
"390","state_rumination",-0.320194695836906
"391","trait_rumination",-0.25044145324329
"392","mean_state_rumination",-0.237427086457482
"393","state_rumination",-0.323715228325135
"394","trait_rumination",-0.233077272316432
"395","mean_state_rumination",-0.270008805016224
"396","state_rumination",-0.292388011035371
"397","trait_rumination",-0.138518317961498
"398","mean_state_rumination",-0.343620767036801
"399","state_rumination",-0.277290064292118
"400","trait_rumination",-0.115346393464503
"401","mean_state_rumination",-0.256221452309898
"402","state_rumination",-0.317103889166158
"403","trait_rumination",-0.115717049103764
"404","mean_state_rumination",-0.245251632955754
"405","state_rumination",-0.328932348448428
"406","trait_rumination",-0.285396538332997
"407","mean_state_rumination",-0.225333247236638
"408","state_rumination",-0.278822820033873
"409","trait_rumination",-0.164996355698525
"410","mean_state_rumination",-0.281810007503444
"411","state_rumination",-0.302526647009263
"412","trait_rumination",-0.18396743426775
"413","mean_state_rumination",-0.307782671247112
"414","state_rumination",-0.296461523713243
"415","trait_rumination",-0.290483071667106
"416","mean_state_rumination",-0.291175595799457
"417","state_rumination",-0.243131877933761
"418","trait_rumination",-0.125326978370297
"419","mean_state_rumination",-0.327890643476634
"420","state_rumination",-0.317868036385551
"421","trait_rumination",-0.0957685241952578
"422","mean_state_rumination",-0.319855976265646
"423","state_rumination",-0.295986402726479
"424","trait_rumination",-0.172820528974115
"425","mean_state_rumination",-0.24129085229001
"426","state_rumination",-0.297481926855459
"427","trait_rumination",-0.110864790126722
"428","mean_state_rumination",-0.262535784507259
"429","state_rumination",-0.279824550882368
"430","trait_rumination",-0.0271719273787509
"431","mean_state_rumination",-0.328537516378799
"432","state_rumination",-0.331060540448478
"433","trait_rumination",-0.216776100886509
"434","mean_state_rumination",-0.336807494997446
"435","state_rumination",-0.287486334233427
"436","trait_rumination",-0.172632252351009
"437","mean_state_rumination",-0.351399775405967
"438","state_rumination",-0.328872883130508
"439","trait_rumination",-0.0964254206532052
"440","mean_state_rumination",-0.318767274323582
"441","state_rumination",-0.28880931219129
"442","trait_rumination",-0.19818293620228
"443","mean_state_rumination",-0.237179395152999
"444","state_rumination",-0.271693234668654
"445","trait_rumination",-0.101184834398633
"446","mean_state_rumination",-0.288257299780441
"447","state_rumination",-0.330458735647337
"448","trait_rumination",-0.250634950158366
"449","mean_state_rumination",-0.265047065080213
"450","state_rumination",-0.273733422327154
"451","trait_rumination",-0.190184822331013
"452","mean_state_rumination",-0.298915101488796
"453","state_rumination",-0.284109789915644
"454","trait_rumination",-0.209032748373063
"455","mean_state_rumination",-0.297972164984206
"456","state_rumination",-0.265009517172037
"457","trait_rumination",-0.131543925593699
"458","mean_state_rumination",-0.179302410915676
"459","state_rumination",-0.293453949352207
"460","trait_rumination",-0.14538945517055
"461","mean_state_rumination",-0.249663675538088
"462","state_rumination",-0.298476807836774
"463","trait_rumination",-0.164787420904563
"464","mean_state_rumination",-0.390698693693295
"465","state_rumination",-0.260481189179339
"466","trait_rumination",-0.0737740824215474
"467","mean_state_rumination",-0.323444174219295
"468","state_rumination",-0.297986582734534
"469","trait_rumination",-0.221848780878523
"470","mean_state_rumination",-0.296558773662681
"471","state_rumination",-0.282327871632322
"472","trait_rumination",-0.0666566955457323
"473","mean_state_rumination",-0.290858572292018
"474","state_rumination",-0.310862861674655
"475","trait_rumination",-0.136573457987118
"476","mean_state_rumination",-0.270224991363068
"477","state_rumination",-0.32186777410576
"478","trait_rumination",-0.148096251244183
"479","mean_state_rumination",-0.200378605542797
"480","state_rumination",-0.310123560031557
"481","trait_rumination",-0.239163411673541
"482","mean_state_rumination",-0.277131659510075
"483","state_rumination",-0.2611621142903
"484","trait_rumination",-0.225331358526154
"485","mean_state_rumination",-0.243235647914105
"486","state_rumination",-0.266455325940185
"487","trait_rumination",-0.11123542863208
"488","mean_state_rumination",-0.250553116494043
"489","state_rumination",-0.318594451998019
"490","trait_rumination",-0.054375282804094
"491","mean_state_rumination",-0.311753262658525
"492","state_rumination",-0.317785582519877
"493","trait_rumination",-0.227085663763836
"494","mean_state_rumination",-0.248625079962965
"495","state_rumination",-0.342997267398306
"496","trait_rumination",-0.182521585784294
"497","mean_state_rumination",-0.276596441696342
"498","state_rumination",-0.304546710350125
"499","trait_rumination",-0.170798005855914
"500","mean_state_rumination",-0.346685275777937
"501","state_rumination",-0.2761544444797
"502","trait_rumination",-0.14582391958978
"503","mean_state_rumination",-0.290553562718636
"504","state_rumination",-0.30128620376335
"505","trait_rumination",-0.243860475961097
"506","mean_state_rumination",-0.34321235601561
"507","state_rumination",-0.282784356451354
"508","trait_rumination",-0.0716051262470593
"509","mean_state_rumination",-0.310066250163898
"510","state_rumination",-0.30573300088953
"511","trait_rumination",-0.137970459436875
"512","mean_state_rumination",-0.371799493991758
"513","state_rumination",-0.336953599666622
"514","trait_rumination",-0.156711940280342
"515","mean_state_rumination",-0.29590802931035
"516","state_rumination",-0.264908766947827
"517","trait_rumination",-0.172128362483557
"518","mean_state_rumination",-0.399411626686147
"519","state_rumination",-0.308931937142663
"520","trait_rumination",-0.0341351280549657
"521","mean_state_rumination",-0.321096779717602
"522","state_rumination",-0.334035156345026
"523","trait_rumination",-0.0382082265717693
"524","mean_state_rumination",-0.428638181645486
"525","state_rumination",-0.293208163416707
"526","trait_rumination",-0.112712841088628
"527","mean_state_rumination",-0.244129480519179
"528","state_rumination",-0.296982877293019
"529","trait_rumination",-0.102935516486865
"530","mean_state_rumination",-0.270938622498603
"531","state_rumination",-0.295047508551386
"532","trait_rumination",-0.134637018536197
"533","mean_state_rumination",-0.293576391911773
"534","state_rumination",-0.292438764278596
"535","trait_rumination",-0.122185086406413
"536","mean_state_rumination",-0.249202227365394
"537","state_rumination",-0.315739377568612
"538","trait_rumination",-0.279163809854613
"539","mean_state_rumination",-0.366176745934034
"540","state_rumination",-0.277156367466349
"541","trait_rumination",-0.193383794862647
"542","mean_state_rumination",-0.283353967881004
"543","state_rumination",-0.324117690006962
"544","trait_rumination",-0.177310249910313
"545","mean_state_rumination",-0.245169539855432
"546","state_rumination",-0.262801317616909
"547","trait_rumination",-0.0848616172437273
"548","mean_state_rumination",-0.298410585681153
"549","state_rumination",-0.284210890067647
"550","trait_rumination",-0.132983054659869
"551","mean_state_rumination",-0.231810208954572
"552","state_rumination",-0.276746808817042
"553","trait_rumination",0.00719936952132486
"554","mean_state_rumination",-0.28352501221833
"555","state_rumination",-0.348814002711573
"556","trait_rumination",-0.179848617282898
"557","mean_state_rumination",-0.297611011862693
"558","state_rumination",-0.280837730554626
"559","trait_rumination",-0.188168585485095
"560","mean_state_rumination",-0.232633328380129
"561","state_rumination",-0.281679996300615
"562","trait_rumination",-0.20954187197659
"563","mean_state_rumination",-0.301020304625582
"564","state_rumination",-0.305178711356076
"565","trait_rumination",-0.0378624568220105
"566","mean_state_rumination",-0.328642280554406
"567","state_rumination",-0.290345389091324
"568","trait_rumination",-0.0537492577614588
"569","mean_state_rumination",-0.396764244417758
"570","state_rumination",-0.296583871473963
"571","trait_rumination",-0.0891100646972776
"572","mean_state_rumination",-0.361811803362464
"573","state_rumination",-0.285697386763252
"574","trait_rumination",-0.21943091459999
"575","mean_state_rumination",-0.247782204748757
"576","state_rumination",-0.286402004754711
"577","trait_rumination",-0.122291129025233
"578","mean_state_rumination",-0.27059479238619
"579","state_rumination",-0.296325609915543
"580","trait_rumination",-0.116254583633976
"581","mean_state_rumination",-0.275662313623289
"582","state_rumination",-0.320882113439581
"583","trait_rumination",-0.136761780046436
"584","mean_state_rumination",-0.328105380926185
"585","state_rumination",-0.272578218113772
"586","trait_rumination",-0.188751551904362
"587","mean_state_rumination",-0.280650950237146
"588","state_rumination",-0.271745923081089
"589","trait_rumination",-0.150364431844025
"590","mean_state_rumination",-0.322181478527078
"591","state_rumination",-0.31260253267947
"592","trait_rumination",-0.122403686990088
"593","mean_state_rumination",-0.332258888896838
"594","state_rumination",-0.284350645842936
"595","trait_rumination",-0.0840678225669114
"596","mean_state_rumination",-0.294101789597978
"597","state_rumination",-0.285172291653177
"598","trait_rumination",-0.197901663124494
"599","mean_state_rumination",-0.382924982194957
"600","state_rumination",-0.269918382163783
"601","trait_rumination",-0.0876905361298188
"602","mean_state_rumination",-0.290747744115493
"603","state_rumination",-0.325278893043886
"604","trait_rumination",-0.105774906591541
"605","mean_state_rumination",-0.302320144309059
"606","state_rumination",-0.261007179277665
"607","trait_rumination",-0.29403245733528
"608","mean_state_rumination",-0.262184800001501
"609","state_rumination",-0.28913065100629
"610","trait_rumination",-0.0421676123569282
"611","mean_state_rumination",-0.286712969620128
"612","state_rumination",-0.321353623828746
"613","trait_rumination",-0.189758140875531
"614","mean_state_rumination",-0.283319374257248
"615","state_rumination",-0.273083425705578
"616","trait_rumination",-0.000000244573319313526
"617","mean_state_rumination",-0.280477598537259
"618","state_rumination",-0.288674193648241
"619","trait_rumination",-0.144656042360667
"620","mean_state_rumination",-0.318944839999245
"621","state_rumination",-0.305636132643371
"622","trait_rumination",-0.0700053768158444
"623","mean_state_rumination",-0.297565596881503
"624","state_rumination",-0.321759645787453
"625","trait_rumination",-0.194530110194359
"626","mean_state_rumination",-0.261923526918511
"627","state_rumination",-0.306200632117314
"628","trait_rumination",-0.0515142028113671
"629","mean_state_rumination",-0.390558191646138
"630","state_rumination",-0.319131133251164
"631","trait_rumination",-0.189930968158439
"632","mean_state_rumination",-0.238001554849957
"633","state_rumination",-0.299865194845175
"634","trait_rumination",-0.15953213377548
"635","mean_state_rumination",-0.203767493477861
"636","state_rumination",-0.304361260738101
"637","trait_rumination",-0.123192804175441
"638","mean_state_rumination",-0.317830666853972
"639","state_rumination",-0.29663573277575
"640","trait_rumination",-0.297762595608339
"641","mean_state_rumination",-0.343125800301876
"642","state_rumination",-0.290333712094829
"643","trait_rumination",-0.190261718683462
"644","mean_state_rumination",-0.314366771276529
"645","state_rumination",-0.279244731168859
"646","trait_rumination",-0.191345680604093
"647","mean_state_rumination",-0.281325768325395
"648","state_rumination",-0.294503350548565
"649","trait_rumination",-0.178674350991058
"650","mean_state_rumination",-0.202059528976461
"651","state_rumination",-0.277823615457951
"652","trait_rumination",-0.185114849195551
"653","mean_state_rumination",-0.319289770944477
"654","state_rumination",-0.280154574766579
"655","trait_rumination",-0.135037386444342
"656","mean_state_rumination",-0.31061265083415
"657","state_rumination",-0.25501475341947
"658","trait_rumination",-0.253768002266537
"659","mean_state_rumination",-0.319063714870956
"660","state_rumination",-0.326363981703796
"661","trait_rumination",-0.188872410411798
"662","mean_state_rumination",-0.307528969918545
"663","state_rumination",-0.292096153872425
"664","trait_rumination",-0.151749350032426
"665","mean_state_rumination",-0.252148704343738
"666","state_rumination",-0.309068898058867
"667","trait_rumination",-0.0116412992898625
"668","mean_state_rumination",-0.415167256725012
"669","state_rumination",-0.293290603393057
"670","trait_rumination",-0.115309138710253
"671","mean_state_rumination",-0.325297350164537
"672","state_rumination",-0.298777251821133
"673","trait_rumination",-0.0829460185428143
"674","mean_state_rumination",-0.323069839238379
"675","state_rumination",-0.298032074555503
"676","trait_rumination",-0.175691451047126
"677","mean_state_rumination",-0.300784087558836
"678","state_rumination",-0.270965381984628
"679","trait_rumination",-0.243228712849725
"680","mean_state_rumination",-0.203335454715025
"681","state_rumination",-0.293017569065704
"682","trait_rumination",-0.0868723922665518
"683","mean_state_rumination",-0.207347349353627
"684","state_rumination",-0.296345758541311
"685","trait_rumination",-0.133983379471389
"686","mean_state_rumination",-0.315822578758825
"687","state_rumination",-0.300391221636445
"688","trait_rumination",-0.17229950286511
"689","mean_state_rumination",-0.2666734059179
"690","state_rumination",-0.308424939152014
"691","trait_rumination",-0.165218691240182
"692","mean_state_rumination",-0.315184023691613
"693","state_rumination",-0.293526504685609
"694","trait_rumination",-0.0646584832118152
"695","mean_state_rumination",-0.282628286754168
"696","state_rumination",-0.30450841535145
"697","trait_rumination",-0.242445720999858
"698","mean_state_rumination",-0.311438228865924
"699","state_rumination",-0.300558610294853
"700","trait_rumination",-0.0580965555185217
"701","mean_state_rumination",-0.25910743710232
"702","state_rumination",-0.33415848959931
"703","trait_rumination",0.000750143530889889
"704","mean_state_rumination",-0.435992419186781
"705","state_rumination",-0.303011062925053
"706","trait_rumination",-0.209570560832287
"707","mean_state_rumination",-0.218311274157239
"708","state_rumination",-0.291116276674398
"709","trait_rumination",-0.103299500967128
"710","mean_state_rumination",-0.265878585303825
"711","state_rumination",-0.296326882983594
"712","trait_rumination",-0.29693490277705
"713","mean_state_rumination",-0.273408737210104
"714","state_rumination",-0.272621449043322
"715","trait_rumination",-0.212235868470511
"716","mean_state_rumination",-0.355306147189486
"717","state_rumination",-0.307021499589142
"718","trait_rumination",-0.0807131189691442
"719","mean_state_rumination",-0.341498675551122
