"","rumination_measure","rumination_intensity"
"299","mean_state_rumination",0.586949741376806
"300","state_rumination",0.374983162878175
"301","trait_rumination",0.187302693616764
"302","mean_state_rumination",0.557904990325004
"303","state_rumination",0.363356353047045
"304","trait_rumination",0.186304992245121
"305","mean_state_rumination",0.577713995914324
"306","state_rumination",0.423107601912293
"307","trait_rumination",0.198304631318857
"308","mean_state_rumination",0.578970359297123
"309","state_rumination",0.385337535695682
"310","trait_rumination",0.115288711149207
"311","mean_state_rumination",0.672324926894599
"312","state_rumination",0.409352359357686
"313","trait_rumination",0.122764541284523
"314","mean_state_rumination",0.667339699744249
"315","state_rumination",0.391030095509303
"316","trait_rumination",0.096110127518776
"317","mean_state_rumination",0.5740599371184
"318","state_rumination",0.363046547622996
"319","trait_rumination",0.131475649105746
"320","mean_state_rumination",0.573722202055668
"321","state_rumination",0.40650665153424
"322","trait_rumination",0.171072324836083
"323","mean_state_rumination",0.590378503192378
"324","state_rumination",0.364806763385076
"325","trait_rumination",0.159219884323398
"326","mean_state_rumination",0.533879338841924
"327","state_rumination",0.323958430318448
"328","trait_rumination",0.0662987213325161
"329","mean_state_rumination",0.64561854858001
"330","state_rumination",0.396078948499287
"331","trait_rumination",0.102907602465503
"332","mean_state_rumination",0.652995646261064
"333","state_rumination",0.396115098936003
"334","trait_rumination",0.176024898349373
"335","mean_state_rumination",0.605228758207632
"336","state_rumination",0.4165861899562
"337","trait_rumination",0.111019431399186
"338","mean_state_rumination",0.579034103084147
"339","state_rumination",0.393893673523141
"340","trait_rumination",0.148243781357108
"341","mean_state_rumination",0.599597790783656
"342","state_rumination",0.359254824802901
"343","trait_rumination",0.150740691635543
"344","mean_state_rumination",0.592407797811996
"345","state_rumination",0.35987927602222
"346","trait_rumination",0.180527914397141
"347","mean_state_rumination",0.583034140172747
"348","state_rumination",0.410911077193349
"349","trait_rumination",0.127817536451795
"350","mean_state_rumination",0.659545537484379
"351","state_rumination",0.399032581494924
"352","trait_rumination",0.144426132638356
"353","mean_state_rumination",0.620049349333975
"354","state_rumination",0.344724781706664
"355","trait_rumination",0.111184415299196
"356","mean_state_rumination",0.678749113295368
"357","state_rumination",0.357244451693208
"358","trait_rumination",0.114846994518313
"359","mean_state_rumination",0.541113191522377
"360","state_rumination",0.357079305116225
"361","trait_rumination",0.15640367819085
"362","mean_state_rumination",0.618053791564459
"363","state_rumination",0.374142722594504
"364","trait_rumination",0.0572642809477893
"365","mean_state_rumination",0.562043937617629
"366","state_rumination",0.380997585002701
"367","trait_rumination",0.147895991774918
"368","mean_state_rumination",0.559939554239223
"369","state_rumination",0.368769161427741
"370","trait_rumination",0.139035194138276
"371","mean_state_rumination",0.568964153042303
"372","state_rumination",0.390690571364832
"373","trait_rumination",0.16842524821619
"374","mean_state_rumination",0.58179217839577
"375","state_rumination",0.385295063653158
"376","trait_rumination",0.0433230197698717
"377","mean_state_rumination",0.625416388368826
"378","state_rumination",0.374824906685011
"379","trait_rumination",0.0651932608364829
"380","mean_state_rumination",0.546999179856542
"381","state_rumination",0.380694859328929
"382","trait_rumination",0.115304925133963
"383","mean_state_rumination",0.663337748899287
"384","state_rumination",0.356876173729756
"385","trait_rumination",0.143785545345899
"386","mean_state_rumination",0.604664648967176
"387","state_rumination",0.383696042179434
"388","trait_rumination",0.213009040204052
"389","mean_state_rumination",0.559564869778986
"390","state_rumination",0.367812923118401
"391","trait_rumination",0.112486583463897
"392","mean_state_rumination",0.556448980167732
"393","state_rumination",0.389748903510598
"394","trait_rumination",0.107193747853103
"395","mean_state_rumination",0.63437011814124
"396","state_rumination",0.366502930490787
"397","trait_rumination",0.0923661083586394
"398","mean_state_rumination",0.664059804035808
"399","state_rumination",0.418085504467001
"400","trait_rumination",0.124620430022394
"401","mean_state_rumination",0.613090205785057
"402","state_rumination",0.423791078278809
"403","trait_rumination",0.0544369142022004
"404","mean_state_rumination",0.596049499917147
"405","state_rumination",0.401819061789639
"406","trait_rumination",0.133018187567814
"407","mean_state_rumination",0.579363001860249
"408","state_rumination",0.366912255004778
"409","trait_rumination",0.0739572784874095
"410","mean_state_rumination",0.689616602381707
"411","state_rumination",0.359237305763903
"412","trait_rumination",0.0692311204378231
"413","mean_state_rumination",0.557540601697937
"414","state_rumination",0.417487019230376
"415","trait_rumination",0.123894729073783
"416","mean_state_rumination",0.61114864534304
"417","state_rumination",0.359068767766466
"418","trait_rumination",0.150082439773725
"419","mean_state_rumination",0.618130807256879
"420","state_rumination",0.418530018759928
"421","trait_rumination",0.0996620947953825
"422","mean_state_rumination",0.542158660450234
"423","state_rumination",0.363722450018606
"424","trait_rumination",0.0702238473008719
"425","mean_state_rumination",0.645481036853
"426","state_rumination",0.342033161417637
"427","trait_rumination",0.0913522920411239
"428","mean_state_rumination",0.599329070560887
"429","state_rumination",0.409445826477465
"430","trait_rumination",0.184234606312532
"431","mean_state_rumination",0.537563936081124
"432","state_rumination",0.41531986354112
"433","trait_rumination",0.144767065479546
"434","mean_state_rumination",0.601840696907234
"435","state_rumination",0.390360437416352
"436","trait_rumination",0.104414971833991
"437","mean_state_rumination",0.613489304478343
"438","state_rumination",0.387747636262324
"439","trait_rumination",0.171822973927009
"440","mean_state_rumination",0.638991933782084
"441","state_rumination",0.397416913462571
"442","trait_rumination",0.140309659197302
"443","mean_state_rumination",0.579446668470856
"444","state_rumination",0.3740728687689
"445","trait_rumination",0.167495067625957
"446","mean_state_rumination",0.537692674216668
"447","state_rumination",0.420424442767869
"448","trait_rumination",0.128172105603642
"449","mean_state_rumination",0.612679404565717
"450","state_rumination",0.421398758285447
"451","trait_rumination",0.113636267040969
"452","mean_state_rumination",0.603551894908772
"453","state_rumination",0.392174749257522
"454","trait_rumination",0.0709792036686541
"455","mean_state_rumination",0.615516576497391
"456","state_rumination",0.371435381902555
"457","trait_rumination",0.119789307506834
"458","mean_state_rumination",0.604514461346633
"459","state_rumination",0.383424099688482
"460","trait_rumination",0.166637198420687
"461","mean_state_rumination",0.564219566322769
"462","state_rumination",0.363938242787861
"463","trait_rumination",0.169517955416935
"464","mean_state_rumination",0.604872129701497
"465","state_rumination",0.388582269689623
"466","trait_rumination",0.141963668572417
"467","mean_state_rumination",0.597988011896088
"468","state_rumination",0.400875953023598
"469","trait_rumination",0.0972480892542654
"470","mean_state_rumination",0.539559311946758
"471","state_rumination",0.372369467279314
"472","trait_rumination",0.126418051157031
"473","mean_state_rumination",0.65529607565764
"474","state_rumination",0.414275263802524
"475","trait_rumination",0.212880820869663
"476","mean_state_rumination",0.530762929947954
"477","state_rumination",0.381032623054963
"478","trait_rumination",0.032185180282261
"479","mean_state_rumination",0.66146499823065
"480","state_rumination",0.37683967390828
"481","trait_rumination",0.154838337170344
"482","mean_state_rumination",0.603521090291784
"483","state_rumination",0.372562361253133
"484","trait_rumination",0.118196911874909
"485","mean_state_rumination",0.690418896811685
"486","state_rumination",0.405364584171149
"487","trait_rumination",0.111372374708302
"488","mean_state_rumination",0.66976599669309
"489","state_rumination",0.366728841665797
"490","trait_rumination",0.162739569829402
"491","mean_state_rumination",0.55252695142451
"492","state_rumination",0.395214874186538
"493","trait_rumination",0.115236851206966
"494","mean_state_rumination",0.567357665334171
"495","state_rumination",0.39993407419973
"496","trait_rumination",0.161831791694506
"497","mean_state_rumination",0.545861367256348
"498","state_rumination",0.404823666451225
"499","trait_rumination",0.132734840702975
"500","mean_state_rumination",0.610414104220207
"501","state_rumination",0.395973958747087
"502","trait_rumination",0.0607383095389362
"503","mean_state_rumination",0.634719115196285
"504","state_rumination",0.377547345167651
"505","trait_rumination",0.189093295013126
"506","mean_state_rumination",0.669210260414271
"507","state_rumination",0.389275991740701
"508","trait_rumination",0.124942372991125
"509","mean_state_rumination",0.578179104798573
"510","state_rumination",0.374772608437769
"511","trait_rumination",0.117073296723438
"512","mean_state_rumination",0.604350460545445
"513","state_rumination",0.406562471591877
"514","trait_rumination",0.0755016157369444
"515","mean_state_rumination",0.611668580145707
"516","state_rumination",0.377374327946376
"517","trait_rumination",0.149889982614855
"518","mean_state_rumination",0.521734453575129
"519","state_rumination",0.386510890663541
"520","trait_rumination",0.150855378305176
"521","mean_state_rumination",0.558035311657053
"522","state_rumination",0.429857072734869
"523","trait_rumination",0.0992240990840124
"524","mean_state_rumination",0.632230209416573
"525","state_rumination",0.403540867782683
"526","trait_rumination",0.0773736445012446
"527","mean_state_rumination",0.606544702219718
"528","state_rumination",0.398315511279201
"529","trait_rumination",0.104310089035135
"530","mean_state_rumination",0.686104570238761
"531","state_rumination",0.404142617944438
"532","trait_rumination",0.104664482595639
"533","mean_state_rumination",0.659732081070063
"534","state_rumination",0.387883992988562
"535","trait_rumination",0.131777248049207
"536","mean_state_rumination",0.624916569683607
"537","state_rumination",0.400874000007588
"538","trait_rumination",0.153281867632916
"539","mean_state_rumination",0.643887324457608
"540","state_rumination",0.38115190531317
"541","trait_rumination",0.158773823205541
"542","mean_state_rumination",0.575223403464275
"543","state_rumination",0.378047901925585
"544","trait_rumination",0.132845676027023
"545","mean_state_rumination",0.623910080705214
"546","state_rumination",0.358080866071006
"547","trait_rumination",0.122292256693705
"548","mean_state_rumination",0.571631232685378
"549","state_rumination",0.411539712905476
"550","trait_rumination",0.131273705200461
"551","mean_state_rumination",0.660729858531272
"552","state_rumination",0.376024270014386
"553","trait_rumination",0.133099144392162
"554","mean_state_rumination",0.570084969869848
"555","state_rumination",0.411610637691764
"556","trait_rumination",0.215920299267707
"557","mean_state_rumination",0.587554065325406
"558","state_rumination",0.393758938313721
"559","trait_rumination",0.125220759862724
"560","mean_state_rumination",0.618588113506479
"561","state_rumination",0.38524393381687
"562","trait_rumination",0.119870804892135
"563","mean_state_rumination",0.663497453587025
"564","state_rumination",0.387710918692012
"565","trait_rumination",0.164530528307005
"566","mean_state_rumination",0.590088479035295
"567","state_rumination",0.349016548445614
"568","trait_rumination",0.0502275842318698
"569","mean_state_rumination",0.573051973662675
"570","state_rumination",0.383400312386585
"571","trait_rumination",0.087591980470482
"572","mean_state_rumination",0.565751149665984
"573","state_rumination",0.36557414582438
"574","trait_rumination",0.145083539499456
"575","mean_state_rumination",0.578099822779797
"576","state_rumination",0.389896812101142
"577","trait_rumination",0.113560140340301
"578","mean_state_rumination",0.603499645409023
"579","state_rumination",0.396982801686501
"580","trait_rumination",0.0789316908376577
"581","mean_state_rumination",0.661391026006223
"582","state_rumination",0.414760647874421
"583","trait_rumination",0.161262394548559
"584","mean_state_rumination",0.643722365217635
"585","state_rumination",0.398027152618749
"586","trait_rumination",0.133850274300033
"587","mean_state_rumination",0.602660121484942
"588","state_rumination",0.381705401318429
"589","trait_rumination",0.0445813366663964
"590","mean_state_rumination",0.794377544540562
"591","state_rumination",0.374468850508733
"592","trait_rumination",0.108106996319913
"593","mean_state_rumination",0.630343356278321
"594","state_rumination",0.401308003985489
"595","trait_rumination",0.117847859416854
"596","mean_state_rumination",0.6335273892164
"597","state_rumination",0.388423166483731
"598","trait_rumination",0.109904463710522
"599","mean_state_rumination",0.547995066650165
"600","state_rumination",0.370702906511423
"601","trait_rumination",0.0801136172587997
"602","mean_state_rumination",0.689996515431612
"603","state_rumination",0.390537881588036
"604","trait_rumination",0.07308342208314
"605","mean_state_rumination",0.71772390377568
"606","state_rumination",0.379764739958583
"607","trait_rumination",0.107701271962914
"608","mean_state_rumination",0.616860519893439
"609","state_rumination",0.380568262910841
"610","trait_rumination",0.130044654604908
"611","mean_state_rumination",0.590495858271855
"612","state_rumination",0.377334503232911
"613","trait_rumination",0.13981806898545
"614","mean_state_rumination",0.668412613485629
"615","state_rumination",0.408321215183029
"616","trait_rumination",0.0644852746332673
"617","mean_state_rumination",0.631757379475625
"618","state_rumination",0.349020154110142
"619","trait_rumination",0.070154566559275
"620","mean_state_rumination",0.617905397679402
"621","state_rumination",0.410814822268088
"622","trait_rumination",0.194520358080777
"623","mean_state_rumination",0.662758941930716
"624","state_rumination",0.392434308693832
"625","trait_rumination",0.144400509261761
"626","mean_state_rumination",0.536743012465495
"627","state_rumination",0.392951268967978
"628","trait_rumination",0.134225353967683
"629","mean_state_rumination",0.596383045036508
"630","state_rumination",0.407126054741115
"631","trait_rumination",0.120556470821487
"632","mean_state_rumination",0.634180331580051
"633","state_rumination",0.452170957270368
"634","trait_rumination",0.128338662801927
"635","mean_state_rumination",0.508635220914946
"636","state_rumination",0.381130470233182
"637","trait_rumination",0.149861861303376
"638","mean_state_rumination",0.665881891242868
"639","state_rumination",0.396048352478169
"640","trait_rumination",0.121572235888552
"641","mean_state_rumination",0.583711958193966
"642","state_rumination",0.358623558464386
"643","trait_rumination",0.149752629189273
"644","mean_state_rumination",0.571364561676034
"645","state_rumination",0.386266802664237
"646","trait_rumination",0.110596144299701
"647","mean_state_rumination",0.498961113812745
"648","state_rumination",0.398506245264658
"649","trait_rumination",0.15016421239107
"650","mean_state_rumination",0.599517404036735
"651","state_rumination",0.336315877790821
"652","trait_rumination",0.0975789759492725
"653","mean_state_rumination",0.60684592755101
"654","state_rumination",0.42249962313083
"655","trait_rumination",0.126002013687577
"656","mean_state_rumination",0.543642201631996
"657","state_rumination",0.380465641825094
"658","trait_rumination",0.135460045131666
"659","mean_state_rumination",0.584802358423766
"660","state_rumination",0.401493082738252
"661","trait_rumination",0.0356453857035904
"662","mean_state_rumination",0.622221718679033
"663","state_rumination",0.382592381015835
"664","trait_rumination",0.1801564794255
"665","mean_state_rumination",0.620890704880444
"666","state_rumination",0.382780459905624
"667","trait_rumination",0.127511149123919
"668","mean_state_rumination",0.584319786180903
"669","state_rumination",0.363620306622248
"670","trait_rumination",0.0571403191518539
"671","mean_state_rumination",0.706629579427711
"672","state_rumination",0.375828635488812
"673","trait_rumination",0.194399576239628
"674","mean_state_rumination",0.60732839285468
"675","state_rumination",0.406962645839548
"676","trait_rumination",0.118180351302268
"677","mean_state_rumination",0.571452101592801
"678","state_rumination",0.369536784479545
"679","trait_rumination",0.206656426485747
"680","mean_state_rumination",0.593876636544913
"681","state_rumination",0.421522061098702
"682","trait_rumination",0.118454055431783
"683","mean_state_rumination",0.627197170897066
"684","state_rumination",0.367462360291767
"685","trait_rumination",0.0792017393917629
"686","mean_state_rumination",0.611038293046301
"687","state_rumination",0.361800967370871
"688","trait_rumination",0.118591526632742
"689","mean_state_rumination",0.605093513523924
"690","state_rumination",0.397191413938441
"691","trait_rumination",0.0729921763592509
"692","mean_state_rumination",0.620704487919732
"693","state_rumination",0.37935872099425
"694","trait_rumination",0.178764415595029
"695","mean_state_rumination",0.515955101927768
"696","state_rumination",0.401170861637288
"697","trait_rumination",0.121277064026961
"698","mean_state_rumination",0.514776165310451
"699","state_rumination",0.395522114332114
"700","trait_rumination",0.126976802054618
"701","mean_state_rumination",0.583389707277316
"702","state_rumination",0.423538972592955
"703","trait_rumination",0.120545107963089
"704","mean_state_rumination",0.56730382499347
"705","state_rumination",0.351484427371808
"706","trait_rumination",0.0929964711234889
"707","mean_state_rumination",0.617560890573706
"708","state_rumination",0.375526176852169
"709","trait_rumination",0.120661469250514
"710","mean_state_rumination",0.652277728830508
"711","state_rumination",0.392209498678663
"712","trait_rumination",0.066872371914028
"713","mean_state_rumination",0.632270766596342
"714","state_rumination",0.395468023995264
"715","trait_rumination",0.196837024045944
"716","mean_state_rumination",0.599698597434969
"717","state_rumination",0.401049034245221
"718","trait_rumination",0.128868676725493
"719","mean_state_rumination",0.625108281397452
"720","state_rumination",0.398147782415969
"721","trait_rumination",0.106468719721056
"722","mean_state_rumination",0.571336100406658
"723","state_rumination",0.385103344700852
"724","trait_rumination",0.176912709884592
"725","mean_state_rumination",0.586497252010333
"726","state_rumination",0.34621492334406
"727","trait_rumination",0.107047309098434
"728","mean_state_rumination",0.604690263158147
"729","state_rumination",0.374968056066868
"730","trait_rumination",0.115253466826891
"731","mean_state_rumination",0.591712877295807
"732","state_rumination",0.388601702328178
"733","trait_rumination",0.147646657930596
"734","mean_state_rumination",0.607458590111942
"735","state_rumination",0.373803505384676
"736","trait_rumination",0.115571811416875
"737","mean_state_rumination",0.66675993832162
"738","state_rumination",0.385727589043908
"739","trait_rumination",0.121118024304182
"740","mean_state_rumination",0.649239815206551
"741","state_rumination",0.388603658043538
"742","trait_rumination",0.137284464960669
"743","mean_state_rumination",0.595470981856662
"744","state_rumination",0.38483222680643
"745","trait_rumination",0.112960248590325
"746","mean_state_rumination",0.591755136557099
"747","state_rumination",0.382725079196826
"748","trait_rumination",0.0422165955705204
"749","mean_state_rumination",0.634622330607079
"750","state_rumination",0.39958787812718
"751","trait_rumination",0.0777385589622392
"752","mean_state_rumination",0.577499865599927
"753","state_rumination",0.362279185421607
"754","trait_rumination",0.0694523932314426
"755","mean_state_rumination",0.650843461100477
"756","state_rumination",0.385424574478943
"757","trait_rumination",0.199137904269072
"758","mean_state_rumination",0.610167890657222
